,instance,train_label_size,train_not_behavior,train_behavior,seed,feature_file,filter_set,window_set,feature_set,feature_count,video_list,num_videos_used,variable,value,plot_group,color_var
3041,0,208860,132197,76663,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-04-59_feature_importances.csv,MARS Keypoints,FFT Window,MARS Keypoints FFT Window,1221,gumbel_2023-11-07_11-57-24.csv,90,Recall,0.8583926168044607,Named Keypoints,MARS Keypoints
3042,0,8696,5283,3413,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-04-59_feature_importances.csv,MARS Keypoints,FFT Window,MARS Keypoints FFT Window,1221,gumbel_2023-11-07_11-56-08.csv,7,Recall,0.8136736525027238,Named Keypoints,MARS Keypoints
3043,0,270214,153940,116274,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-04-59_feature_importances.csv,MARS Keypoints,FFT Window,MARS Keypoints FFT Window,1221,gumbel_2023-11-07_11-56-51.csv,151,Recall,0.8977840799846183,Named Keypoints,MARS Keypoints
3044,0,135705,79158,56547,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-04-59_feature_importances.csv,MARS Keypoints,FFT Window,MARS Keypoints FFT Window,1221,gumbel_2023-11-07_11-57-25.csv,71,Recall,0.8500128180478114,Named Keypoints,MARS Keypoints
3045,0,34560,20173,14387,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-04-59_feature_importances.csv,MARS Keypoints,FFT Window,MARS Keypoints FFT Window,1221,gumbel_2023-11-07_11-56-14.csv,20,Recall,0.7234826635903352,Named Keypoints,MARS Keypoints
3046,0,8809,6762,2047,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-55-56.csv,8,Recall,0.2897359482150868,Named Keypoints,All Keypoints
3047,0,472472,275616,196856,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-57-20.csv,238,Recall,0.9093683906940973,Named Keypoints,All Keypoints
3048,0,30129,12015,18114,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-55-55.csv,12,Recall,0.8795744408126642,Named Keypoints,All Keypoints
3049,0,349201,228015,121186,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-13.csv,187,Recall,0.8867926039864129,Named Keypoints,All Keypoints
3050,0,11421,7333,4088,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-30.csv,9,Recall,0.8888755367557521,Named Keypoints,All Keypoints
3051,0,31499,22148,9351,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-55-59.csv,24,Recall,0.7394972120746011,Named Keypoints,All Keypoints
3052,0,75236,40318,34918,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-35.csv,50,Recall,0.8484826635903352,Named Keypoints,All Keypoints
3053,0,68334,37626,30708,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-57-26.csv,29,Recall,0.8648416971095302,Named Keypoints,All Keypoints
3054,0,20325,12438,7887,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-57.csv,10,Recall,0.7957363968467602,Named Keypoints,All Keypoints
3055,0,104521,63314,41207,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-15.csv,50,Recall,0.8598666923027622,Named Keypoints,All Keypoints
3056,0,155558,97161,58397,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-55-51.csv,73,Recall,0.8401028648336858,Named Keypoints,All Keypoints
3057,0,4111,1929,2182,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-55-52.csv,5,Recall,0.8950922899442415,Named Keypoints,All Keypoints
3058,0,174495,128012,46483,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-01.csv,49,Recall,0.8325161827853618,Named Keypoints,All Keypoints
3059,0,33005,16256,16749,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-19.csv,20,Recall,0.8981525988591937,Named Keypoints,All Keypoints
3060,0,359035,219555,139480,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-57-08.csv,177,Recall,0.8843491636223804,Named Keypoints,All Keypoints
3061,0,37578,18032,19546,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-57-28.csv,20,Recall,0.8620617829904506,Named Keypoints,All Keypoints
3062,0,130324,76932,53392,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-39.csv,63,Recall,0.854523168621419,Named Keypoints,All Keypoints
3063,0,305428,187905,117523,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-57-07.csv,150,Recall,0.8677738255463693,Named Keypoints,All Keypoints
3064,0,16437,9504,6933,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-55-53.csv,10,Recall,0.7558402230340319,Named Keypoints,All Keypoints
3065,0,240083,147805,92278,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-37.csv,114,Recall,0.8794702941741973,Named Keypoints,All Keypoints
3066,0,11936,8167,3769,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-57-05.csv,6,Recall,0.8302970582580274,Named Keypoints,All Keypoints
3067,0,37037,22518,14519,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-45.csv,28,Recall,0.8191213228225341,Named Keypoints,All Keypoints
3068,0,253802,155208,98594,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-34.csv,142,Recall,0.886696468627828,Named Keypoints,All Keypoints
3069,0,170221,115831,54390,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-57-00.csv,61,Recall,0.8527526757674806,Named Keypoints,All Keypoints
3070,0,90532,56894,33638,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-57-18.csv,28,Recall,0.848242325193873,Named Keypoints,All Keypoints
3071,0,58799,37509,21290,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-57-06.csv,28,Recall,0.855276228930334,Named Keypoints,All Keypoints
3072,0,90116,55735,34381,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-32.csv,45,Recall,0.8776357110812023,Named Keypoints,All Keypoints
3073,0,157296,95370,61926,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-02.csv,73,Recall,0.836105236172531,Named Keypoints,All Keypoints
3074,0,113867,65893,47974,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-28.csv,60,Recall,0.8748638082420047,Named Keypoints,All Keypoints
3075,0,27822,13704,14118,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-57-03.csv,10,Recall,0.9372636672434788,Named Keypoints,All Keypoints
3076,0,15518,5680,9838,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-57-22.csv,5,Recall,0.5684724091520862,Named Keypoints,All Keypoints
3077,0,107120,59909,47211,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-44.csv,60,Recall,0.8888354803563417,Named Keypoints,All Keypoints
3078,0,24914,13141,11773,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-57-11.csv,14,Recall,0.8470165993719156,Named Keypoints,All Keypoints
3079,0,267427,172117,95310,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-31.csv,132,Recall,0.8790296737806832,Named Keypoints,All Keypoints
3080,0,83790,52604,31186,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-20.csv,51,Recall,0.8424341472793694,Named Keypoints,All Keypoints
3081,0,74753,35055,39698,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-49.csv,50,Recall,0.8428186887137089,Named Keypoints,All Keypoints
3082,0,142022,89603,52419,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-53.csv,56,Recall,0.8420496058450297,Named Keypoints,All Keypoints
3083,0,28527,23533,4994,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-57-29.csv,14,Recall,0.6449801320258924,Named Keypoints,All Keypoints
3084,0,105588,55381,50207,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-00.csv,64,Recall,0.8759533423059668,Named Keypoints,All Keypoints
3085,0,117376,73591,43785,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-33.csv,44,Recall,0.8429628917515862,Named Keypoints,All Keypoints
3086,0,7473,3176,4297,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-29.csv,5,Recall,0.7958725886047555,Named Keypoints,All Keypoints
3087,0,205543,129949,75594,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-57-21.csv,116,Recall,0.8787412677049286,Named Keypoints,All Keypoints
3088,0,47999,26806,21193,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-11.csv,19,Recall,0.8870810100621676,Named Keypoints,All Keypoints
3089,0,43629,22600,21029,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-38.csv,20,Recall,0.9025748253540986,Named Keypoints,All Keypoints
3090,0,174615,90570,84045,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-57-27.csv,90,Recall,0.8862798820739601,Named Keypoints,All Keypoints
3091,0,30012,18051,11961,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-25.csv,23,Recall,0.7653255784144075,Named Keypoints,All Keypoints
3092,0,13215,7494,5721,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-58.csv,6,Recall,0.6697670319810293,Named Keypoints,All Keypoints
3093,0,92384,54662,37722,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-57-16.csv,51,Recall,0.8749198872011793,Named Keypoints,All Keypoints
3094,0,44554,25325,19229,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-22.csv,27,Recall,0.8773392937255656,Named Keypoints,All Keypoints
3095,0,91212,64458,26754,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-46.csv,52,Recall,0.8440123694161379,Named Keypoints,All Keypoints
3096,0,104799,66445,38354,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-26.csv,55,Recall,0.853337499198872,Named Keypoints,All Keypoints
3097,0,96529,51875,44654,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-57-23.csv,50,Recall,0.8741267704928539,Named Keypoints,All Keypoints
3098,0,68304,49610,18694,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-52.csv,27,Recall,0.7444642056014869,Named Keypoints,All Keypoints
3099,0,57542,32549,24993,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-18.csv,45,Recall,0.8916073831955393,Named Keypoints,All Keypoints
3100,0,161399,111829,49570,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-05.csv,61,Recall,0.8436438505415625,Named Keypoints,All Keypoints
3101,0,209437,129055,80382,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-57-15.csv,114,Recall,0.872724796513491,Named Keypoints,All Keypoints
3102,0,10076,4348,5728,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-03.csv,7,Recall,0.8512225213100045,Named Keypoints,All Keypoints
3103,0,164114,91724,72390,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-55-58.csv,95,Recall,0.863407678010639,Named Keypoints,All Keypoints
3104,0,117018,74187,42831,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-57-10.csv,50,Recall,0.8726847401140806,Named Keypoints,All Keypoints
3105,0,103226,68352,34874,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-09.csv,55,Recall,0.8339502018842531,Named Keypoints,All Keypoints
3106,0,92010,54018,37992,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-50.csv,57,Recall,0.8492036787797218,Named Keypoints,All Keypoints
3107,0,49730,32335,17395,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-21.csv,25,Recall,0.9153768506056528,Named Keypoints,All Keypoints
3108,0,89173,58576,30597,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-57-30.csv,52,Recall,0.8596824328654746,Named Keypoints,All Keypoints
3109,0,12550,6682,5868,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-56.csv,8,Recall,0.8749278984810613,Named Keypoints,All Keypoints
3110,0,25259,14333,10926,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-57-01.csv,15,Recall,0.8251458052938537,Named Keypoints,All Keypoints
3111,0,49641,30894,18747,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-57-09.csv,31,Recall,0.7848570787669038,Named Keypoints,All Keypoints
3112,0,188698,114388,74310,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-42.csv,95,Recall,0.8783166698711786,Named Keypoints,All Keypoints
3113,0,10623,5664,4959,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-48.csv,8,Recall,0.8598586810228802,Named Keypoints,All Keypoints
3114,0,293169,161983,131186,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-06.csv,132,Recall,0.8936662821252324,Named Keypoints,All Keypoints
3115,0,192948,116579,76369,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-55-57.csv,88,Recall,0.8862238031147857,Named Keypoints,All Keypoints
3116,0,185559,105728,79831,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-55.csv,94,Recall,0.8698647695955906,Named Keypoints,All Keypoints
3117,0,24392,12353,12039,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-36.csv,16,Recall,0.8607879894892008,Named Keypoints,All Keypoints
3118,0,119351,72070,47281,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-07.csv,53,Recall,0.8496042427738255,Named Keypoints,All Keypoints
3119,0,38519,24835,13684,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-16.csv,12,Recall,0.7066830096776261,Named Keypoints,All Keypoints
3120,0,135662,81668,53994,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-47.csv,62,Recall,0.8694001153624303,Named Keypoints,All Keypoints
3121,0,76858,37881,38977,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-04.csv,33,Recall,0.9033358969428956,Named Keypoints,All Keypoints
3122,0,15837,11332,4505,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-57-02.csv,12,Recall,0.6518457988848299,Named Keypoints,All Keypoints
3123,0,200613,133274,67339,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-55-54.csv,92,Recall,0.8894603601871435,Named Keypoints,All Keypoints
3124,0,273172,178837,94335,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-59.csv,136,Recall,0.8690235852079728,Named Keypoints,All Keypoints
3125,0,63859,34942,28917,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-40.csv,37,Recall,0.8347513298724605,Named Keypoints,All Keypoints
3126,0,14109,7901,6208,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-24.csv,6,Recall,0.4492485419470615,Named Keypoints,All Keypoints
3127,0,96859,63278,33581,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-54.csv,59,Recall,0.8736060373005191,Named Keypoints,All Keypoints
3128,0,28068,10749,17319,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-57-19.csv,11,Recall,0.8380039095045825,Named Keypoints,All Keypoints
3129,0,74703,42470,32233,12648430,/projects/kumar-lab/bgeuther/cvpr_2024/scaling_results_gumbel_2023-11-07_12-05-45_feature_importances.csv,All Keypoints,FFT Window,All Keypoints FFT Window,2111,gumbel_2023-11-07_11-56-12.csv,46,Recall,0.8610763955649554,Named Keypoints,All Keypoints
